'2013-03-11', ' EUR_USD', 'hold', ' 1.2987250000000001', ' 1.30325', ' 1.3053849999999998', ' 1.2983850000000001', ' 1.300882000284845', -0.007545000000000135, 0.005440000000000111, -0.0015099999999999003, 0.0012449999999999406, -0.00275000000000003, -0.012275000000000036, -0.005756048810073379, 0.004191676747752069, -0.0011573009595633682, 0.0009562175260463213, -0.002105666156202167, -0.009330875505976728, 40.1804645084146, 100.10377301563797, 63.87646452515878, 49.06282675494297, 34.17378939159937, 46.07690614172426, 48.90664018792029, 79.44402727080644, -19.87588297537555, 44.26800092641725, -7.408879065571477, 7.207292715657754, -0.002590624007469547, -0.01205696070590631, -0.01201202339482743, -0.012109382402546838, 1.3025674999999999, 0.0010850000000002247, 52027, -2925, -68180, 151036, -101212, 0.19980461538461539, 0.09620222222222222, 0.10360239316239317, -67.1169732191498, 1.2908944999999998, 1.3341904999999996, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 45.249999999998906, -1.9500000000016726, ' 133406.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-12', ' EUR_USD', 'sell', ' 1.30323', ' 1.303035', ' 1.30748', ' 1.29911', ' 1.3027857381405654', 0.0025649999999999284, -0.007760000000000211, 0.005225000000000035, 0.001454999999999984, 0.0010299999999998644, -0.0029650000000001064, 0.0019723638376893957, -0.005920071407047029, 0.004026013052758136, 0.0011178721246484918, 0.0007910875918294202, -0.0022702909647780295, 41.93345258594247, 105.51642135237519, 38.68586245490035, 96.26916801649638, 61.843386823765165, 47.48756728820266, 96.03971080176777, 69.6426973491561, 47.313469333313215, 75.1183944988842, -21.92543445724964, 40.47591522594378, -0.002846746329648592, -0.0027551688114890904, -0.012219943827677502, -0.012175013930005014, 1.303165, 0.002515000000000045, -10344, 52027, -2925, -68180, 151036, 0.2005, 0.09653703703703703, 0.10396296296296298, -57.477958205236305, 1.2914638, 1.3305326999999998, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -1.9500000000016726, -71.1499999999976, ' 166513.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-13', ' EUR_USD', 'buy', ' 1.303035', ' 1.2959200000000002', ' 1.306485', ' 1.2923200000000001', ' 1.298441276249008', -0.002809999999999757, -0.004549999999999832, -0.014874999999999972, -0.007559999999999789, -0.005659999999999776, -0.006084999999999896, -0.0021636521832865624, -0.0034987350727043545, -0.011348075023172937, -0.005799858839414329, -0.0043485609797321535, -0.004673561161439392, -83.39822138436085, -52.24128485337752, 2.284746253853371, -38.77575259691866, -10.775038060214767, -30.629504396907418, -38.79390842260555, -40.71173894529655, -159.88633502391292, -92.1947503434994, -5.4093708086632, -68.02987141839388, -0.014902795461887742, -0.008291531312296267, -0.008200453837529079, -0.01761354806675461, 1.29766125, 0.008249999999999869, -92326, -10344, 52027, -2925, -68180, 0.20046692307692307, 0.0965211111111111, 0.10394581196581197, -87.99053254437894, 1.291604, 1.3264985, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -71.1499999999976, 53.04999999999893, ' 187769.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-14', ' EUR_USD', 'buy', ' 1.295925', ' 1.3012299999999999', ' 1.30328', ' 1.291125', ' 1.2965722579133587', -0.002020000000000133, 0.0024999999999999467, 0.0007599999999998719, -0.003530000000000033, -0.0022500000000000853, -0.0003500000000000725, -0.0015499712257818015, 0.0019249574584401276, 0.000584404100056035, -0.002705478402158277, -0.001726148464111521, -0.00026890394751000516, 40.642276538905115, 42.95720068599085, 134.21581082742182, 66.72877970653012, 31.87499651715463, 68.91102796116053, 3.28741150746708, 24.733519552576542, 51.35736235377767, 33.13992138955479, 31.113988705438373, 28.586254188894372, -0.0036523736600307527, -0.010866384143212914, -0.004228030503039975, -0.004136579840582951, 1.29921625, -0.001654999999999962, 132229, -92326, -10344, 52027, -2925, 0.19937230769230774, 0.09599407407407408, 0.10337823361823366, -85.24778999139899, 1.2934854, 1.3207885999999995, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 53.04999999999893, 63.24999999999914, ' 199536.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-15', ' EUR_USD', 'sell', ' 1.301225', ' 1.30755', ' 1.31074', ' 1.300255', ' 1.3054448349143772', 0.004515000000000047, 0.0042999999999999705, 0.00882000000000005, 0.009740000000000082, 0.00279000000000007, 0.004070000000000018, 0.0034649875099287794, 0.0032994436984461694, 0.006791249913376953, 0.007504950647629531, 0.002138324289524564, 0.0031224107773038467, 100.83511547054414, 114.49378420644136, 130.92670104713213, 113.0931963571159, 393.22158927912915, 208.32780193226847, 104.53801855301639, 80.5680160897378, 99.9220195409851, 91.51084789089676, 158.65604998217373, 121.03869602539174, 0.004258816210383148, 0.00118683001531389, -0.0060622185059197396, 0.0006083772398040193, 1.30652375, -0.008445000000000036, 73091, 132229, -92326, -10344, 52027, 0.20018923076923076, 0.0963874074074074, 0.10380182336182336, -4.868668685053399, 1.2950436499999998, 1.3172568499999997, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 63.24999999999914, -15.499999999999403, ' 186691.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-17', ' EUR_USD', 'buy', ' 1.29066', ' 1.28911', ' 1.293295', ' 1.288845', ' 1.2904496988817218', -0.006810000000000205, -0.013924999999999965, -0.014140000000000041, -0.021685000000000176, -0.00869999999999993, -0.015649999999999942, -0.005254954009506917, -0.010686589385549863, -0.010849798580471928, -0.016543395420336646, -0.006703600681147418, -0.011994543057727047, -22.661329605863788, -48.510808761389285, -119.47288562860686, -52.903872986003826, -132.4981071699058, -91.54410746812549, -58.115689150580955, -152.0883883231667, -69.83385499900686, -54.537958639011215, -182.03085579731305, -103.3267999823003, -0.009580663501283043, -0.009903955821982327, -0.012932618683001586, -0.02007943596662935, 1.29009, -0.0029250000000000664, -31272, 73091, 132229, -92326, -10344, 0.20116153846153847, 0.09685555555555556, 0.10430598290598292, -179.9997949538151, 1.2937505999999999, 1.3155383999999997, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -15.499999999999403, 52.5500000000001, ' 35501.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-18', ' EUR_USD', 'sell', ' 1.289115', ' 1.29437', ' 1.29958', ' 1.28822', ' 1.2941021128800874', -0.006859999999999866, -0.0015500000000001624, -0.008664999999999923, -0.006099999999999994, -0.016425000000000134, -0.0034399999999998876, -0.005271935015331545, -0.0011960614852769942, -0.006649859750505491, -0.0046906118557136995, -0.01253056351298268, -0.002650619119901902, 26.696612944360517, 31.574620004946677, 14.472188689101523, -4.986154892592812, -56.6301477879592, -5.153782051499054, -6.352709096075879, -70.20974692178673, -21.550076120431076, -58.27433113489801, -20.094372630045413, -15.999052615517455, -0.006988983336913456, -0.0055394213187049115, -0.005864032780212102, -0.008905053598774908, 1.294135, -0.004944999999999977, 17707, -31272, 73091, 132229, -92326, 0.1983246153846154, 0.09548962962962962, 0.10283498575498579, -131.31210821882826, 1.2934120999999998, 1.3134044, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 52.5500000000001, -79.70000000000033, ' 213997.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-19', ' EUR_USD', 'buy', ' 1.294395', ' 1.286425', ' 1.2969750000000002', ' 1.28434', ' 1.29120574689962', -0.02112500000000006, -0.014804999999999957, -0.009495000000000253, -0.01230500000000001, -0.014045000000000085, -0.024370000000000225, -0.016156169936140156, -0.011377696487169799, -0.00732684116303495, -0.009474640610442517, -0.01079994155959006, -0.018591770643006895, -131.9014601672841, -67.3610592813943, -38.66689702265042, -74.98305254046224, -41.6163669864689, -70.72824139213448, -472.5216179664789, -264.97589182068754, -50.62663345425748, -231.3343178321439, -76.78083572585727, -199.9763623821979, -0.014052392777215726, -0.013084205357964866, -0.011643540927180835, -0.011966159884178746, 1.28854125, -0.0031250000000000444, -182487, 17707, -31272, 73091, 132229, 0.19913384615384616, 0.09587925925925926, 0.1032545868945869, -185.89883350072552, 1.2917116000000002, 1.3118319, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -79.70000000000033, 75.04999999999873, ' 272386.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-20', ' EUR_USD', 'sell', ' 1.2864300000000002', ' 1.293935', ' 1.29787', ' 1.2863449999999998', ' 1.2926137584946467', 0.004825000000000079, -0.013614999999999933, -0.007294999999999829, -0.009314999999999962, -0.004794999999999883, -0.0065349999999999575, 0.0037428923831170956, -0.010412603724522912, -0.005606234101580681, -0.007147515825820036, -0.003692068405288153, -0.005025106307719484, 114.37945214714196, 80.20878549690941, -60.27601071997248, 34.80369905654586, 23.117868219924137, 25.740436549031205, -63.570520421140735, -37.99882596287575, -164.74734642022526, -96.71502838472304, -8.776769145894274, -79.03154532908675, -0.0029857991539592476, -0.008296544958459688, -0.007322705373308309, -0.005873630510610107, 1.29302125, -0.0018500000000001293, 73313, -182487, 17707, -31272, 73091, 0.19791153846153847, 0.09529074074074073, 0.10262079772079774, -120.84039664203807, 1.2906719500000003, 1.31160155, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 75.04999999999873, -36.24999999999767, ' 231175.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-21', ' EUR_USD', 'buy', ' 1.29395', ' 1.2903250000000002', ' 1.295545', ' 1.28796', ' 1.2913358631303', -0.004044999999999854, 0.0012150000000001882, -0.017224999999999824, -0.012709999999999777, -0.012924999999999853, -0.008404999999999774, -0.003125072429058039, 0.0009425107244534509, -0.013173492409467955, -0.009754150886200123, -0.009917513907538733, -0.0064717069752756725, 18.52976646332549, 33.47704518057927, 33.25767960270839, 33.05183074105599, -94.70582064071587, -14.30612485822733, -104.95693002472889, -41.87414665797497, -115.1412122684009, -78.06068424970321, -312.69210278266513, -177.59674835859832, -0.015616477023485736, -0.005767408172228402, -0.011063337318740422, -0.010092214686838161, 1.29103875, 4.5000000000294804e-05, -83708, 73313, -182487, 17707, -31272, 0.19906692307692309, 0.09584703703703704, 0.10321988603988605, -122.5755555854795, 1.2891358500000003, 1.31149465, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -36.24999999999767, 84.49999999999847, ' 222394.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-22', ' EUR_USD', 'buy', ' 1.29034', ' 1.29879', ' 1.30102', ' 1.28884', ' 1.2948867396537835', 0.01236499999999996, 0.0044199999999998685, 0.009679999999999911, 0.002869999999999706, -0.004245000000000054, -0.0044600000000001305, 0.009611908972540148, 0.003414788661665419, 0.007509056635973587, 0.0022146428791898465, -0.0032577789545177637, -0.003422213696528011, 114.36395438104688, 121.70852922175622, 93.04495559017909, 105.1302064858253, 223.478124087093, 143.629011352773, 45.675639423652946, 31.587793795634024, -3.823132340116587, 34.970819075973026, 5.7856316338307385, 15.879379572455699, -0.0012918406422294446, -0.009158564077525673, 0.0007551182376464821, -0.0045755541248965565, 1.2968600000000001, 0.0017500000000001403, 67662, -83708, 73313, -182487, 17707, 0.1985115384615385, 0.09557962962962964, 0.10293190883190885, -48.30309470397474, 1.2895002000000002, 1.3094568000000002, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 84.49999999999847, 70.00000000000117, ' 106754.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-24', ' EUR_USD', 'sell', ' 1.294895', ' 1.301895', ' 1.3048950000000001', ' 1.29439', ' 1.2998031240136771', 0.007959999999999967, 0.015470000000000095, 0.007525000000000004, 0.0006650000000001377, 0.0059749999999998415, -0.0011399999999999189, 0.006151777330391377, 0.012025574751734533, 0.005813639067654537, 0.0005110549249557248, 0.00461062411259942, -0.0008748805672909161, 134.9229073934271, 141.94045918805557, 138.93835426707938, 152.5255679257632, 120.37746146600875, 131.4129077088384, 88.60478317743187, 132.49928783429763, 67.595710584465, 57.280579016664035, 33.27319864756743, 63.15789746982143, 0.0024369961423853182, 0.0010957576876052578, -0.006789772618906945, 0.0031476102048837015, 1.30076875, -0.00523000000000029, 6521, 67662, -83708, 73313, -182487, 0.19981384615384615, 0.09620666666666665, 0.1036071794871795, 19.280250822866325, 1.2896644000000002, 1.3088821000000002, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 70.00000000000117, -161.7000000000002, ' 15208.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-25', ' EUR_USD', 'hold', ' 1.30189', ' 1.28572', ' 1.30483', ' 1.282995', ' 1.2935982236752441', -0.004605000000000192, -0.008215000000000083, -0.0007049999999999557, -0.021830000000000016, -0.015509999999999913, -0.010200000000000209, -0.0035688683083720703, -0.006348850599141443, -0.0005480303943097777, -0.016695346258269295, -0.011919491557987376, -0.007870856225693104, -29.53158165350534, -45.8928256038738, -5.422946438641429, -20.19002711020862, 10.921955504902359, -8.01085752908147, -138.62528731247062, -76.951758965581, -44.466931576047436, -84.43845331384269, -46.59338797467207, -76.5618689543967, -0.013450987914828348, -0.01001747861372261, -0.011342053257668412, -0.019129612181920268, 1.2898162499999999, -0.00027500000000024727, -110116, 6521, 67662, -83708, 73313, 0.20029153846153847, 0.09643666666666666, 0.10385487179487181, -108.88751768999545, 1.2876476000000003, 1.3092704000000002, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -161.7000000000002, 3.2999999999994145, ' 146744.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-26', ' EUR_USD', 'sell', ' 1.28572', ' 1.28605', ' 1.28899', ' 1.28281', ' 1.2864108904770415', -0.012739999999999974, -0.004275000000000251, -0.007885000000000142, -0.0030600000000000627, -0.021500000000000075, -0.015179999999999971, -0.009809130036418492, -0.0033131187879024667, -0.006093814604288578, -0.002373730713438002, -0.016442965852166324, -0.011665885354625987, -22.90621587671737, -29.43499738198031, -25.180946856337954, -42.49239109978342, -2.5596307190386924, -16.88226448403134, -62.80757735781358, -22.791931469828057, -135.4779639679156, -72.4624952836218, -41.752021785095955, -80.01252103694172, -0.013034953013541484, -0.01319777479378485, -0.009763384229208553, -0.011088298845801979, 1.285975, -0.016055000000000152, 5433, -110116, 6521, 67662, -83708, 0.19780307692307694, 0.09523851851851851, 0.10256455840455843, -154.0583700560056, 1.2857615000000002, 1.3096035, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 3.2999999999994145, -86.29999999999694, ' 111940.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-27', ' EUR_USD', 'buy', ' 1.2860749999999999', ' 1.2774450000000002', ' 1.286695', ' 1.2750949999999999', ' 1.2795518106461838', -0.02444999999999986, -0.021344999999999725, -0.012880000000000003, -0.016924999999999857, -0.011664999999999814, -0.030104999999999826, -0.018780316384961814, -0.01643452752177005, -0.009981981283785094, -0.013075859298345803, -0.009048878683742904, -0.023023976138579653, -161.30260540118067, -91.17709635010674, -93.55424011296908, -93.42487871189064, -138.62704512794684, -131.16129688069887, -94.84951716974078, -75.54749322598889, -256.1740185613736, -135.19791365102458, -217.54680451306717, -189.52344674806054, -0.014256281251929145, -0.019638766418399952, -0.019800498753117096, -0.016389087801159424, 1.2791700000000001, -0.016429999999999723, -62107, 5433, -110116, 6521, 67662, 0.19785384615384616, 0.09526296296296295, 0.1025908831908832, -190.43628486233763, 1.2827554000000003, 1.3100061, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -86.29999999999694, 39.15000000000113, ' 104413.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-28', ' EUR_USD', 'hold', ' 1.277445', ' 1.28136', ' 1.284465', ' 1.27552', ' 1.2802557178225467', -0.0043599999999999195, -0.02053499999999997, -0.017429999999999835, -0.005064999999999875, -0.013009999999999966, -0.007749999999999924, -0.003391096039573095, -0.01577316143006922, -0.013420183401473553, -0.003937268010183163, -0.010051221829924956, -0.006011899682726783, -7.487943723637932, 7.68593595249902, -124.0349925274354, -51.66177992401696, -61.411646866609324, -64.31152770589422, -23.5850923221814, -51.28373635338488, -60.38679236978411, -42.40843516219213, -168.1984674501664, -84.05678404737729, -0.015270167456944456, -0.011235261435891201, -0.016634242364940228, -0.016796470362555122, 1.28067625, -0.0029849999999995713, 29701, -62107, 5433, -110116, 6521, 0.19653000000000004, 0.09462555555555556, 0.10190444444444448, -155.95012771632116, 1.2807794000000001, 1.3096421, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 39.15000000000113, 4.599999999999049, ' 97141.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-03-29', ' EUR_USD', 'hold', ' 1.28139', ' 1.28185', ' 1.28372', ' 1.2793299999999999', ' 1.2818128299771219', -0.0041999999999999815, -0.00387000000000004, -0.02004500000000009, -0.012085000000000123, -0.004574999999999996, -0.012520000000000087, -0.0032658139263636574, -0.00300998662228171, -0.015396786991270487, -0.009339727266052871, -0.0035563674524360113, -0.009672659285984755, -15.533729227683375, 37.82117574103478, -5.2438504975941616, 12.484892297733396, -119.37059142701875, -46.716057050765436, -39.00183078671618, -58.981061544476745, -19.707006671890756, -46.420499971755554, -56.073450057657645, -38.260762505421525, -0.019655080111659253, -0.014893600670135145, -0.010857151676029575, -0.016258197208824023, 1.2816874999999999, -0.007949999999999902, 6536, 29701, -62107, 5433, -110116, 0.19713230769230772, 0.09491555555555556, 0.10221675213675216, -125.24757281553322, 1.27890525, 1.30992025, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 4.599999999999049, -0.050000000002548006, ' 44147.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
