Date,Currency_pair,Prediction_action,Day Open,Day Close,Day High,Day Low,Day Average,Momentum_3day,Momentum_4day,Momentum_5day,Momentum_8day,Momentum_9day,Momentum_10day,Roc_3day,Roc_4day,Roc_5day,Roc_8day,Roc_9day,Roc_10day,Fast_k_3day,Fast_d_3day,Fast_k_4day,Fast_d_4day,Fast_k_5day,Fast_d_5day,Fast_k_8day,Fast_d_8day,Fast_k_9day,Fast_d_9day,Fast_k_10day,Fast_d_10day,PROC_12day,PROC_13day,PROC_14day,PROC_15day,Weighted_Close_Price,WILLIAM_A_D,ADOSC_1day,ADOSC_2day,ADOSC_3day,ADOSC_4day,ADOSC_5day,EMA_12Day,EMA_26Day,MACD,CCI,BOLLINGER_BANDS_LOW,BOLLINGER_BANDS_HIGH,HEIKIN_ASHI_XCLOSE,HEIKIN_ASHI_XOPEN,HEIKIN_ASHI_XHIGH,HEIKIN_ASHI_XLOW,2DAY_HIGH,2DAY_LOW,1DAY_HIGH_LOW_AVG,2DAY_HIGH_LOW_AVG,High_slope_3day,High_slope_4day,High_slope_5day,High_slope_8day,High_slope_10day,High_slope_12day,High_slope_15day,High_slope_20day,High_slope_25day,High_slope_30day,Pips,Prediction_Pips,Volume
'2012-07-17', ' EUR_USD', 'sell', ' 1.22656', ' 1.229555', ' 1.2317', ' 1.2189299999999998', ' 1.2268353337263083', 0.004624999999999879, 0.010704999999999965, 0.005065000000000097, 0.0024850000000000705, 0.0009049999999999336, -0.009714999999999918, 0.0037757259598506683, 0.008782869097920141, 0.004136415977264084, 0.002025149339483543, 0.0007365808000650581, -0.007839292486705817, 140.9100062532462, 141.52386969442944, 164.5945634498906, 161.4663117170602, 98.39168581326157, 134.63208517213278, 128.49845170706584, 79.01709042789054, 24.857979730640857, 66.9640201165293, -39.340748763616396, 38.0052275580301, -0.024542043173686374, -0.022591863908265356, -0.02840379296720656, -0.02911728243961371, 1.2274349999999998, -0.004565000000000374, 21967, 14199, -1458, 23536, -14420, 0.18870615384615383, 0.0908585185185185, 0.09784763532763532, -62.99778983323165, 1.2126810999999997, 1.2666553999999999, 1.22668625, 1.22565, 1.2317, 1.2189299999999998, 1.2317, 1.2175799999999999, 1.841165, 1.224305, 0.0015012500000000095, 0.001438000000000006, 0.0003349999999999742, 0.0003988888888888869, -0.0020154545454545477, -0.0023869230769230686, -0.002349999999999991, -0.001170476190476182, -0.0015800000000000002, -0.0006851612903225854, 29.94999999999859, -18.14999999999678, ' 33081.'
'2012-07-18', ' EUR_USD', 'hold', ' 1.2295349999999998', ' 1.2277200000000001', ' 1.230645', ' 1.2217099999999999', ' 1.2261048734375', 0.002990000000000048, 0.00279000000000007, 0.008870000000000156, -0.004029999999999756, 0.0006500000000002615, -0.0009299999999998754, 0.002441354420974458, 0.0022776811736181413, 0.00727735160191997, -0.0032717678100261873, 0.0005297171310522313, -0.0007569283359784116, 113.82575085991132, 90.45718309291813, 121.46135176097971, 108.00007907971201, 141.09934571900638, 125.46214944663245, 14.050838488351843, 44.31269407994326, 92.3058716790616, 49.565748713867606, 11.843887632004613, 39.40019926647268, -0.01906390322632192, -0.025997826242175462, -0.02405055744351034, -0.029853812722243942, 1.22694875, 0.006645000000000234, 11048, 21967, 14199, -1458, 23536, 0.18916230769230769, 0.09107814814814814, 0.09808415954415954, -57.42993733388116, 1.211725, 1.265355, 1.2274025, 1.2280575, 1.230645, 1.2217099999999999, 1.2317, 1.2189299999999998, 1.8415, 1.2257462499999998, 0.0008287500000000447, 0.000990000000000002, 0.0010225000000000002, -0.00019833333333332505, -0.0008640909090908977, -0.002312692307692308, -0.002340937500000001, -0.0011340476190476153, -0.0016315384615384577, -0.0009808064516129036, -18.14999999999678, -0.9999999999976694, ' 32000.'
'2012-07-19', ' EUR_USD', 'sell', ' 1.22775', ' 1.2276500000000001', ' 1.232435', ' 1.2229299999999999', ' 1.227762774333377', 0.001060000000000283, 0.0029200000000000337, 0.0027200000000000557, 0.002120000000000122, -0.0040999999999997705, 0.000580000000000247, 0.0008641844463107339, 0.0023841989663028044, 0.0022205350509825503, 0.00172986381402342, -0.0033285975238479975, 0.00047267067078507913, 88.10071652916427, 74.2882050475705, 111.34356937698452, 89.24293141661974, 120.71944123538893, 106.72124238051258, 41.628075032315884, 85.84817659333696, 12.77348953486531, 43.37164964388436, 90.9252282992463, 48.44226428880916, -0.009376487771026284, -0.01911983253167996, -0.026053360201191412, -0.024106202428506078, 1.22766625, 0.014730000000000576, -260, 11048, 21967, 14199, -1458, 0.18888000000000002, 0.09094222222222223, 0.09793777777777779, -48.223558838509916, 1.2110114, 1.2639766000000001, 1.22769125, 1.2286275, 1.232435, 1.2229299999999999, 1.232435, 1.2217099999999999, 1.8438999999999999, 1.2269299999999999, 0.0008562499999999473, 0.0010210000000000275, 0.001123333333333328, -0.00010555555555558094, 0.0003931818181818102, -0.0016488461538461609, -0.00214531250000001, -0.000981666666666669, -0.0016109615384615366, -0.0010091935483871042, -0.9999999999976694, -119.79999999999879, ' 38065.'
'2012-07-20', ' EUR_USD', 'sell', ' 1.22763', ' 1.2156500000000001', ' 1.2282899999999999', ' 1.21442', ' 1.22100520719864', -0.013904999999999834, -0.010939999999999728, -0.009079999999999977, -0.008839999999999737, -0.009879999999999889, -0.01609999999999978, -0.011308969505227367, -0.008919035700600632, -0.007413878977407246, -0.007219332130111097, -0.008061818152146327, -0.013070834179013422, -25.68499855130096, -56.69928958963419, -16.885241598933685, -36.79754946843817, -314.17325626752336, -118.91449880591934, -67.1420578326418, -29.0171360546062, -80.50808643168726, -53.6980914336911, -206.2006167770663, -117.95025368046511, -0.010580718674968381, -0.01905960767225847, -0.02870771345019896, -0.03557346746106655, 1.2185025, 0.007170000000000343, -28546, -260, 11048, 21967, 14199, 0.1888692307692308, 0.09093703703703704, 0.09793219373219375, -81.57583027640763, 1.2091506, 1.2627024000000002, 1.2214975, 1.2277, 1.2282899999999999, 1.21442, 1.232435, 1.21442, 1.8355, 1.2245187499999999, -0.0008525000000000338, -0.0001440000000000552, 0.000160000000000012, -0.00015555555555558776, -0.0003763636363636393, -0.0009123076923076909, -0.0021525000000000016, -0.001074047619047624, -0.0016009615384615478, -0.0012312903225806463, -119.79999999999879, -28.800000000002157, ' 34701.'
'2012-07-22', ' EUR_USD', 'hold', ' 1.2156500000000001', ' 1.21277', ' 1.2156500000000001', ' 1.21062', ' 1.211995035327367', -0.014950000000000241, -0.01678500000000005, -0.013819999999999943, -0.006080000000000085, -0.011719999999999953, -0.012760000000000105, -0.012177043625582576, -0.013651280341261717, -0.011267008535859534, -0.004988308651597888, -0.00957133173811134, -0.01041182182402724, -100.05483990106222, -72.94697277066359, -48.23768020610537, -85.06083516114587, -42.08187154967906, -63.45813055228222, -50.3194581375391, -167.8687638737813, -101.42736395995162, -62.91212038636092, -109.82076518305018, -87.18919576018031, -0.011653776883144385, -0.012924754812192338, -0.02138355644855437, -0.03100880487064369, 1.2129525, 0.0033799999999999386, -616, -28546, -260, 11048, 21967, 0.18702307692307696, 0.09004814814814815, 0.0969749287749288, -104.88266884915593, 1.2073408, 1.2613772000000003, 1.2136725, 1.22164, 1.22164, 1.21062, 1.2282899999999999, 1.21062, 1.8209600000000001, 1.2172450000000001, -0.0037487499999999674, -0.0032099999999999794, -0.0022266666666666732, -0.0009844444444444297, -0.0016122727272727324, -0.000958461538461532, -0.0028162499999999924, -0.0017516666666666698, -0.001641923076923073, -0.0019070967741935505, -28.800000000002157, -3.549999999998832, ' 4246.'
'2012-07-23', ' EUR_USD', 'sell', ' 1.21279', ' 1.2124350000000002', ' 1.21449', ' 1.2067700000000001', ' 1.2110824154911837', -0.015214999999999979, -0.015284999999999993, -0.017119999999999802, -0.012494999999999923, -0.0064149999999998375, -0.012054999999999705, -0.01239359752372417, -0.012449907144951611, -0.013923736636425214, -0.010200582890450819, -0.005263157894736708, -0.009844915025847256, -110.41440910668581, -29.547662620201226, -103.80409844321338, -76.17662265275304, -50.86099560692249, -88.35983438560724, -40.54011086263022, -171.24304873827657, -54.60877581592668, -174.44173082777888, -105.41541172128476, -66.85476613328056, -0.01568094174954313, -0.01192678494299407, -0.013197411793431708, -0.021653876879130233, 1.2115325000000001, 0.007814999999999905, 18564, -616, -28546, -260, 11048, 0.18658, 0.0898348148148148, 0.0967451851851852, -112.50474796989135, 1.20833735, 1.2549811500000005, 1.21162125, 1.21421, 1.21449, 1.2067700000000001, 1.2156500000000001, 1.2067700000000001, 1.8178750000000001, 1.2118825000000002, -0.004486249999999969, -0.003230999999999984, -0.0028683333333333247, -0.00124499999999999, -0.001381818181818191, -0.001379999999999988, -0.002461249999999998, -0.002609999999999991, -0.0016073076923076835, -0.0018803225806451598, -3.549999999998832, -62.549999999998995, ' 39700.'
'2012-07-24', ' EUR_USD', 'buy', ' 1.212415', ' 1.2061600000000001', ' 1.213825', ' 1.20424', ' 1.2090888150737225', -0.009489999999999998, -0.02149000000000001, -0.021560000000000024, -0.018569999999999975, -0.018769999999999953, -0.012689999999999868, -0.007806523259161763, -0.01750498920702155, -0.01756100739582317, -0.015162525617891269, -0.015323324598140262, -0.010411453419206521, -59.55256270683007, -52.04008135339095, -176.43159987795562, -108.21679729479952, -174.03274725520131, -136.67230327999567, -650.6861458813879, -283.53233320691044, -107.04709012093299, -285.8816242736307, -134.95345770220155, -297.5622312348408, -0.015805406640392226, -0.02077531966714007, -0.01704059263122704, -0.018304643307695354, 1.20759625, 0.007585000000000175, -25121, 18564, -616, -28546, -260, 0.18652846153846156, 0.08981, 0.09671846153846156, -134.37118174761935, 1.20899895, 1.2483855500000003, 1.20916, 1.2126125, 1.213825, 1.20424, 1.21449, 1.20424, 1.815945, 1.2098312500000001, -0.0036162499999999875, -0.003722000000000003, -0.002803333333333343, -0.001500555555555542, -0.0009713636363636414, -0.0015046153846154033, -0.0016453124999999957, -0.002584523809523813, -0.0015628846153846144, -0.0019109677419354826, -62.549999999998995, 77.79999999999899, ' 41914.'
'2012-07-25', ' EUR_USD', 'buy', ' 1.20614', ' 1.2139199999999999', ' 1.21709', ' 1.2053449999999999', ' 1.2121185512940509', 0.0011499999999999844, -0.0017300000000002314, -0.013730000000000242, -0.012669999999999959, -0.010810000000000208, -0.011010000000000186, 0.0009482424532268975, -0.0014231069798052328, -0.011183969372378316, -0.010329449938447208, -0.0088264352142923, -0.008988268717396247, 65.60505755352378, 86.4035055113597, -3.604876677170123, 51.53852050204528, -94.7912173464758, -10.930345490040716, -32.02071722906982, -52.81241241116487, -375.51859863128135, -148.92386166300602, -24.80100899831762, -144.11344161955626, -0.008632165227972437, -0.009473452302269321, -0.014475339963466624, -0.01071658503589852, 1.21256875, -0.0012499999999999734, 21141, -25121, 18564, -616, -28546, 0.18556307692307694, 0.0893451851851852, 0.09621789173789175, -112.05399805427939, 1.2094035, 1.2435755, 1.2106237499999999, 1.2092875, 1.21709, 1.2053449999999999, 1.21709, 1.20424, 1.8197625, 1.2101250000000001, 0.00035999999999997145, -0.0022399999999999755, -0.0025574999999999903, -0.0013244444444444614, -0.0007822727272727249, -0.000969230769230782, -0.0006887500000000019, -0.0023652380952381, -0.0013830769230769229, -0.001846129032258061, 77.79999999999899, 139.00000000000023, ' 45941.'
'2012-07-26', ' EUR_USD', 'buy', ' 1.2138900000000001', ' 1.2277900000000002', ' 1.232945', ' 1.2117499999999999', ' 1.223525718520299', 0.015355000000000008, 0.015020000000000255, 0.01214000000000004, -0.0017649999999997945, 0.001200000000000312, 0.0030600000000000627, 0.01266459645259334, 0.01238487099779864, 0.009986427014354492, -0.001435478689444388, 0.00097832201469139, 0.002498509875646112, 272.2762658514809, 236.35702430919707, 341.3451024830485, 286.438401881508, 96.39440234749765, 236.6719235606757, 69.3808192574858, 62.852503201382184, 89.32555270732567, 75.5842055169242, 116.30793234283813, 91.67143476921653, 0.00733478278705351, 0.0026949995508336556, 0.0018441001036287573, -0.0032149380962043774, 1.2250687500000002, -0.008324999999999916, 25641, 21141, -25121, 18564, -616, 0.18675692307692307, 0.08991999999999999, 0.09683692307692308, -7.809861734057419, 1.2108882999999997, 1.2388206999999998, 1.22159375, 1.21003, 1.232945, 1.21003, 1.232945, 1.2053449999999999, 1.83882, 1.2167824999999999, 0.004613749999999972, 0.0034589999999999677, 0.0007758333333333459, 0.00013833333333332674, 0.0005104545454545588, 0.0006488461538461515, 3.21875000000027e-05, -0.001418333333333331, -0.0006884615384615395, -0.0011925806451612959, 139.00000000000023, 42.399999999997995, ' 49929.'
'2012-07-27', ' EUR_USD', 'sell', ' 1.22777', ' 1.2320099999999998', ' 1.238985', ' 1.2241499999999998', ' 1.2311335792739801', 0.025849999999999707, 0.019574999999999676, 0.019239999999999924, 0.004289999999999683, 0.002454999999999874, 0.00541999999999998, 0.021431650858923942, 0.01614519541253731, 0.015864508521813637, 0.003494282083862511, 0.001996657327244307, 0.004418754433021614, 289.72050369844845, 204.1131606079409, 326.93877022318196, 281.23004027599904, 425.24005486967286, 347.2997762637678, 115.27571040055308, 112.54097866648988, 102.42676251556219, 104.41004567074363, 126.24561464903718, 114.64936252171748, 0.005779922117998377, 0.01079706280510304, 0.006141332309777926, 0.005287508261731511, 1.2317887499999998, -0.012129999999999974, 3133, 25641, 21141, -25121, 18564, 0.18889076923076928, 0.09094740740740741, 0.09794336182336187, 86.32646080169063, 1.2111817999999996, 1.2365701999999998, 1.23072875, 1.2208400000000001, 1.238985, 1.2208400000000001, 1.238985, 1.2117499999999999, 1.85106, 1.2269575, 0.006290000000000018, 0.004898999999999987, 0.003889166666666647, 0.0009266666666666682, 0.0009068181818181677, 0.001022307692307694, 0.0003499999999999892, -0.0010345238095238092, -0.0005173076923076994, -0.0006243548387096778, 42.399999999997995, -17.399999999998528, ' 52533.'
'2012-07-29', ' EUR_USD', 'sell', ' 1.2320099999999998', ' 1.23027', ' 1.2341099999999998', ' 1.2294200000000002', ' 1.2303826304654442', 0.016350000000000087, 0.024109999999999854, 0.017834999999999823, 0.0026199999999998447, 0.00254999999999983, 0.0007150000000000212, 0.013468762356662785, 0.01998905617828468, 0.01471006693142298, 0.00213415875860371, 0.00207702081907913, 0.000581511197140446, 212.21615822768507, 113.6161194791241, 271.56732845771165, 190.38739108953885, 304.4002020699215, 262.72789625177273, 77.22170203364563, 194.0481966501478, 95.80194961444184, 95.7660807714472, 88.8011840157867, 87.27494522129139, 0.004523445984012703, 0.004359432783914101, 0.009369487631784048, 0.004720332546611339, 1.2310175, -0.0008550000000000502, -1355, 3133, 25641, 21141, -25121, 0.18954, 0.09125999999999998, 0.09828, 94.43334688610335, 1.2112717999999998, 1.2355802, 1.2314525, 1.22989, 1.2341099999999998, 1.2294200000000002, 1.238985, 1.2241499999999998, 1.84882, 1.23166625, 0.004254999999999953, 0.004056999999999977, 0.0032699999999999583, 0.00018611111111109678, 0.00021909090909089102, 0.0005215384615384622, 0.0002762499999999779, -0.0009409523809523915, -0.0013534615384615406, -0.0007151612903225814, -17.399999999998528, -43.000000000001926, ' 2127.'
'2012-07-30', ' EUR_USD', 'buy', ' 1.23029', ' 1.22599', ' 1.23055', ' 1.22255', ' 1.2264390019208724', -0.0018000000000002458, 0.012070000000000025, 0.019829999999999792, 0.010339999999999794, -0.0016600000000002169, -0.0017300000000002314, -0.0014660487542659947, 0.009942994596019529, 0.016440604894872812, 0.008505737671204534, -0.0013521769233903935, -0.0014091160851010256, 67.18534000783191, 2.1518627174826626, 175.775429753683, 85.12126231008564, 226.91469050922828, 156.62515342358105, 83.41684630968777, 212.6459592127612, 32.19324362710578, 140.39020519081967, 47.90097480722092, 54.50368824800483, -0.000489161007345514, 0.0010287981840894048, 0.0008653555713386388, 0.005857980883619744, 1.22627, 0.009560000000000013, -4518, -1355, 3133, 25641, 21141, 0.1892723076923077, 0.09113111111111111, 0.0981411965811966, 41.078175214638044, 1.2112983999999996, 1.2352876, 1.2273450000000001, 1.23114, 1.23114, 1.22255, 1.2341099999999998, 1.22255, 1.841825, 1.2291575, -0.0005987499999999812, 0.0026920000000000056, 0.002787500000000017, 0.0002511111111111279, -8.636363636359658e-06, 0.00011846153846152883, 0.00037750000000000283, -0.0004571428571428491, -0.0014442307692307682, -0.0007712903225806411, -43.000000000001926, 32.49999999999975, ' 32277.'
'2012-07-31', ' EUR_USD', 'sell', ' 1.2259600000000002', ' 1.2292100000000001', ' 1.2330100000000002', ' 1.2248899999999998', ' 1.2288318460606371', -0.0027999999999996916, 0.0014199999999999768, 0.015290000000000248, 0.016440000000000232, 0.013560000000000016, 0.0015600000000000058, -0.002272708825415128, 0.0011565495728096634, 0.012595558191643806, 0.01355574428787011, 0.011154526385061501, 0.0012707204822221363, 34.10829721404126, 37.62658004372826, 82.37753065567132, 37.336103799615714, 203.191117998144, 106.5589819559522, 369.5751575515352, 306.91782169734074, 106.63225211065722, 255.62573987958308, 66.06979411053247, 180.75906792424163, -0.00028058931889977896, 0.002136003065409215, 0.0036579490989851146, 0.0034940772125754624, 1.2290800000000002, -0.000360000000000138, 2483, -4518, -1355, 3133, 25641, 0.18861384615384616, 0.09081407407407406, 0.0977997720797721, 70.50103853798107, 1.2112769999999997, 1.235523, 1.2282675, 1.22814, 1.2330100000000002, 1.2248899999999998, 1.2330100000000002, 1.22255, 1.845455, 1.22775, -0.0014937499999999604, 1.3000000000040757e-05, 0.0026533333333333595, 0.0019288888888888936, 5.227272727274675e-05, 0.00010076923076924187, 0.0004571875000000114, 0.00023333333333333935, -0.0012980769230769211, -0.0006464516129032205, 32.49999999999975, -52.90000000000017, ' 38788.'
'2012-08-01', ' EUR_USD', 'sell', ' 1.22919', ' 1.2239', ' 1.2336200000000002', ' 1.22183', ' 1.228726102688748', -0.006369999999999987, -0.00810999999999984, -0.003890000000000171, 0.011464999999999836, 0.011130000000000084, 0.008249999999999869, -0.005177725214790239, -0.006582738776470841, -0.0031682942522745505, 0.00945617703217066, 0.009177337829926602, 0.006786492822769603, -117.69471866272822, -37.6706325589334, -1.685192550099823, -34.168374049230614, 57.324570301626615, -20.685113637067143, 221.8883175088403, 194.9930356573295, 264.0106558517668, 230.33632928742756, 68.34846179912222, 184.7491450532431, -0.003111458638777699, -0.004599224922837909, -0.002193071849599181, -0.0006777003911066997, 1.2258125, -0.0017300000000000093, -23625, 2483, -4518, -1355, 3133, 0.1891092307692308, 0.0910525925925926, 0.0980566381766382, 42.985383172112044, 1.2113555, 1.2346595, 1.227135, 1.2275850000000001, 1.2336200000000002, 1.22183, 1.2336200000000002, 1.22183, 1.844535, 1.2283374999999999, -0.00012249999999991434, -0.0010729999999999685, 0.00011250000000003386, 0.002125555555555566, 0.0004845454545454799, 0.00022884615384616709, 0.00039312500000002193, 5.66666666666784e-05, -0.001119615384615375, -0.0005556451612903169, -52.90000000000017, -59.89999999999718, ' 36411.'
